                 X [m]	                 Y [m]	c [MN/m³]
78.12021354	15.12416139	5.288393929
77.87660088	14.76379968	5.258180676
77.87660088	14.76379968	5.258180676
78.1778595	15.32154484	4.794798234
78.1778595	15.32154484	4.794798234
77.43626362	14.59539214	5.410758799
77.43626362	14.59539214	5.410758799
76.92596515	14.17954879	5.885438654
76.92596515	14.17954879	5.885438654
76.19183962	13.8997082	5.848676029
76.19183962	13.8997082	5.848676029
76.40530097	13.02347712	5.925407559
76.40530097	13.02347712	5.925407559
0.329768117	17.20903741	10.96604511
0.329768117	17.20903741	10.96604511
12.40632725	49.39418827	0.899211514
12.40632725	49.39418827	0.899211514
12.60188303	49.18765908	0.889209227
12.60188303	49.18765908	0.889209227
12.36823426	49.08868593	1.65132522
12.36823426	49.08868593	1.65132522
57.18032435	7.884922547	6.161295624
57.18032435	7.884922547	6.161295624
53.42262426	5.62873018	5.947789516
53.42262426	5.62873018	5.947789516
52.75565322	5.629536235	5.956349197
52.75565322	5.629536235	5.956349197
54.69765793	5.579491408	5.979892493
54.69765793	5.579491408	5.979892493
54.04227267	5.592324529	6.108026137
54.04227267	5.592324529	6.108026137
54.05164966	2.429242875	5.988125065
54.05164966	2.429242875	5.988125065
53.99168909	1.845640822	6.093010929
53.99168909	1.845640822	6.093010929
56.03474226	5.446960012	5.927719131
56.03474226	5.446960012	5.927719131
55.32723223	5.49309703	5.95379036
55.32723223	5.49309703	5.95379036
57.25206027	6.924408393	6.113440462
57.25206027	6.924408393	6.113440462
56.95691534	-0.256821627	6.21519993
56.95691534	-0.256821627	6.21519993
56.79306246	-0.952829148	6.116881981
56.79306246	-0.952829148	6.116881981
56.7412853	-1.624420317	6.104488808
56.7412853	-1.624420317	6.104488808
56.58985594	-2.305311106	5.906350949
56.58985594	-2.305311106	5.906350949
56.56158864	-2.966433902	5.791450706
56.56158864	-2.966433902	5.791450706
56.12669638	-1.903428853	6.071860662
56.12669638	-1.903428853	6.071860662
56.05606357	-3.280585177	5.63502078
56.05606357	-3.280585177	5.63502078
56.6423852	-3.662699439	5.598254805
56.6423852	-3.662699439	5.598254805
55.86391066	-1.435917032	6.311412133
55.86391066	-1.435917032	6.311412133
55.7124813	-2.11680782	6.166728662
55.7124813	-2.11680782	6.166728662
55.50277072	-3.111421974	5.758616379
55.50277072	-3.111421974	5.758616379
55.58356728	-3.807687511	5.639320016
55.58356728	-3.807687511	5.639320016
55.39653695	-2.468668808	6.018196302
55.39653695	-2.468668808	6.018196302
55.13375123	-2.001156987	6.32105892
55.13375123	-2.001156987	6.32105892
55.42225311	-1.267350621	6.391991607
55.42225311	-1.267350621	6.391991607
111.2497883	6.174679757	3.294137436
111.2497883	6.174679757	3.294137436
110.7216526	6.033437516	4.144716627
110.7216526	6.033437516	4.144716627
111.1648835	5.590862868	3.562529159
111.1648835	5.590862868	3.562529159
110.2577162	6.472190306	4.606908051
110.2577162	6.472190306	4.606908051
110.1728114	5.888373417	4.644746465
110.1728114	5.888373417	4.644746465
111.0366933	5.072056988	3.695321125
111.0366933	5.072056988	3.695321125
111.564829	5.213299229	2.831757175
111.564829	5.213299229	2.831757175
111.8146862	4.786549766	2.514792692
111.8146862	4.786549766	2.514792692
110.5491591	4.889709054	4.335997854
110.5491591	4.889709054	4.335997854
110.9491046	4.512145415	3.620140012
110.9491046	4.512145415	3.620140012
110.1340342	5.236650477	4.815532211
110.1340342	5.236650477	4.815532211
110.0464456	4.676738904	4.746532238
110.0464456	4.676738904	4.746532238
110.9285898	3.925070228	3.62598769
110.9285898	3.925070228	3.62598769
111.4161239	4.107418162	2.934317253
111.4161239	4.107418162	2.934317253
111.7348094	3.825887715	2.468749489
111.7348094	3.825887715	2.468749489
111.7553243	4.412962902	2.68104093
111.7553243	4.412962902	2.68104093
110.3089396	3.686849025	4.453621542
110.3089396	3.686849025	4.453621542
110.7759589	3.282121771	3.816432023
110.7759589	3.282121771	3.816432023
110.0211508	4.094334231	4.932238636
110.0211508	4.094334231	4.932238636
110.6541131	2.704103762	4.128446649
110.6541131	2.704103762	4.128446649
111.2737633	2.942324965	3.116641963
111.2737633	2.942324965	3.116641963
111.5415714	2.527441155	2.980957595
111.5415714	2.527441155	2.980957595
111.6634171	3.105459164	2.565277369
111.6634171	3.105459164	2.565277369
111.8067811	3.460084465	2.330813076
111.8067811	3.460084465	2.330813076
110.2448354	2.561792598	4.594613068
110.2448354	2.561792598	4.594613068
109.9221345	2.101853414	4.881685847
109.9221345	2.101853414	4.881685847
68.34204722	15.99524225	2.476003799
68.34204722	15.99524225	2.476003799
67.20197398	16.1780635	2.873969423
67.20197398	16.1780635	2.873969423
28.3556116	-7.913317923	4.469599758
28.3556116	-7.913317923	4.469599758
29.03042826	-7.909631167	4.377983056
29.03042826	-7.909631167	4.377983056
29.55624173	-7.860026027	4.337481215
29.55624173	-7.860026027	4.337481215
30.27553442	-7.908125582	4.432373534
30.27553442	-7.908125582	4.432373534
27.3506245	-7.034715858	4.506978844
27.3506245	-7.034715858	4.506978844
26.77343654	-7.166393146	4.351722655
26.77343654	-7.166393146	4.351722655
27.40529992	-7.601468704	4.475218488
27.40529992	-7.601468704	4.475218488
27.32239307	-8.055888958	3.893759403
27.32239307	-8.055888958	3.893759403
27.89958103	-7.924211671	4.126085762
27.89958103	-7.924211671	4.126085762
31.11131065	-7.825966366	4.738856687
31.11131065	-7.825966366	4.738856687
31.78820719	-7.745682669	4.482260107
31.78820719	-7.745682669	4.482260107
30.69984502	-7.99953501	4.645628714
30.69984502	-7.99953501	4.645628714
31.04044909	-8.266884363	4.287184307
31.04044909	-8.266884363	4.287184307
32.2534912	-7.854044924	4.134535984
32.2534912	-7.854044924	4.134535984
32.85976386	-7.961972799	3.808094385
32.85976386	-7.961972799	3.808094385
31.91719873	-8.201677974	4.418427497
31.91719873	-8.201677974	4.418427497
33.89210202	-7.523943999	4.85496654
33.89210202	-7.523943999	4.85496654
34.16357953	-7.08633797	5.060847979
34.16357953	-7.08633797	5.060847979
33.78769289	-8.00276578	4.48557937
33.78769289	-8.00276578	4.48557937
34.34274993	-7.91280441	4.50859505
34.34274993	-7.91280441	4.50859505
33.27424103	-8.08945848	4.922400844
33.27424103	-8.08945848	4.922400844
4.332335647	17.59064505	6.249882831
4.332335647	17.59064505	6.249882831
4.48209298	17.1394376	5.98726225
4.48209298	17.1394376	5.98726225
29.27504107	32.40547312	1.523579217
29.27504107	32.40547312	1.523579217
66.932534	16.03574931	3.012103251
66.932534	16.03574931	3.012103251
66.70652074	15.94754275	3.034975133
66.70652074	15.94754275	3.034975133
65.40321594	16.08780655	3.26162884
65.40321594	16.08780655	3.26162884
4.364917486	37.78391347	7.245233993
4.364917486	37.78391347	7.245233993
70.98979629	15.88881527	2.302600907
70.98979629	15.88881527	2.302600907
19.85185698	1.633460292	6.341907757
19.85185698	1.633460292	6.341907757
21.60016132	1.417243501	6.500510315
21.60016132	1.417243501	6.500510315
20.91328777	1.744649076	6.38203658
20.91328777	1.744649076	6.38203658
20.85913838	2.286323081	6.32074796
20.85913838	2.286323081	6.32074796
20.34623718	1.840088235	6.394001683
20.34623718	1.840088235	6.394001683
19.79770759	2.175134297	6.258995638
19.79770759	2.175134297	6.258995638
6.757754358	26.07854364	6.527843513
6.757754358	26.07854364	6.527843513
7.046613192	26.27143349	6.489440022
7.046613192	26.27143349	6.489440022
34.43911871	-7.073454066	5.06575755
34.43911871	-7.073454066	5.06575755
34.15553918	-6.725809406	5.336190833
34.15553918	-6.725809406	5.336190833
34.09438733	-6.467161009	5.190543635
34.09438733	-6.467161009	5.190543635
34.04769108	-6.004448669	5.303935402
34.04769108	-6.004448669	5.303935402
34.76542554	-7.793328862	4.527598201
34.76542554	-7.793328862	4.527598201
35.22442775	-7.815838063	4.714537866
35.22442775	-7.815838063	4.714537866
34.90616126	-7.45649183	4.773286764
34.90616126	-7.45649183	4.773286764
35.11832082	-7.179314864	5.123945876
35.11832082	-7.179314864	5.123945876
34.65931861	-7.156805664	5.039443632
34.65931861	-7.156805664	5.039443632
35.74994087	-7.83253921	4.491150908
35.74994087	-7.83253921	4.491150908
36.23938385	-7.66162534	4.828553897
36.23938385	-7.66162534	4.828553897
35.85460645	-7.308087161	4.857604588
35.85460645	-7.308087161	4.857604588
35.42465084	-7.157080817	4.983910717
35.42465084	-7.157080817	4.983910717
32.68023845	0.594081182	6.149405189
32.68023845	0.594081182	6.149405189
33.27586467	1.156348188	6.03423533
33.27586467	1.156348188	6.03423533
32.60202642	1.420553912	6.121479604
32.60202642	1.420553912	6.121479604
32.51240889	2.176118607	5.958237551
32.51240889	2.176118607	5.958237551
31.91678267	1.613851601	6.027065518
31.91678267	1.613851601	6.027065518
31.20049289	1.9433605	6.037418506
31.20049289	1.9433605	6.037418506
33.88835895	0.842740397	6.029703449
33.88835895	0.842740397	6.029703449
33.81014693	1.669213128	5.986247413
33.81014693	1.669213128	5.986247413
34.55295577	0.518396157	6.0991479
34.55295577	0.518396157	6.0991479
34.39613926	1.90253922	5.965403857
34.39613926	1.90253922	5.965403857
33.78364497	2.21614701	5.956254297
33.78364497	2.21614701	5.956254297
32.95091438	2.49249165	6.023914507
32.95091438	2.49249165	6.023914507
34.08248603	2.85267498	5.930839992
34.08248603	2.85267498	5.930839992
33.4964937	2.619348888	6.002687724
33.4964937	2.619348888	6.002687724
34.94527427	1.808563718	5.988775035
34.94527427	1.808563718	5.988775035
34.91877232	2.3554976	5.959578042
34.91877232	2.3554976	5.959578042
35.00863965	1.138257733	6.049223063
35.00863965	1.138257733	6.049223063
35.53127271	1.591216113	6.101289321
35.53127271	1.591216113	6.101289321
30.73693049	2.313279057	6.039474577
30.73693049	2.313279057	6.039474577
35.19207866	2.759224994	6.002904987
35.19207866	2.759224994	6.002904987
34.64294365	2.853200497	5.946044567
34.64294365	2.853200497	5.946044567
36.05398374	2.059343073	5.979448783
36.05398374	2.059343073	5.979448783
36.11734912	1.389037088	6.052225563
36.11734912	1.389037088	6.052225563
36.39744064	2.429748832	5.926050997
36.39744064	2.429748832	5.926050997
35.81136423	2.631927857	5.9524284
35.81136423	2.631927857	5.9524284
20.23633338	-7.403363456	2.728509461
20.23633338	-7.403363456	2.728509461
4.097982911	32.94683301	6.982480444
4.097982911	32.94683301	6.982480444
38.26294812	5.525772717	5.969867544
38.26294812	5.525772717	5.969867544
37.6507601	5.518826462	6.111644874
37.6507601	5.518826462	6.111644874
37.02797766	5.536564312	5.95354855
37.02797766	5.536564312	5.95354855
36.41984449	5.534969465	5.9724237
36.41984449	5.534969465	5.9724237
39.49453108	5.61009688	5.990388573
39.49453108	5.61009688	5.990388573
38.87292553	5.573469391	5.981211595
38.87292553	5.573469391	5.981211595
40.1348537	5.651974849	6.12909104
40.1348537	5.651974849	6.12909104
40.49670806	5.057201922	6.103797317
40.49670806	5.057201922	6.103797317
40.79672569	5.635832956	5.972266386
40.79672569	5.635832956	5.972266386
35.85374033	5.506307423	5.99956459
35.85374033	5.506307423	5.99956459
35.25119801	5.500590772	6.062187682
35.25119801	5.500590772	6.062187682
34.65507124	5.404041463	6.107430289
34.65507124	5.404041463	6.107430289
34.07678051	5.387716556	5.971736777
34.07678051	5.387716556	5.971736777
33.39303757	5.477565302	5.989734417
33.39303757	5.477565302	5.989734417
32.81948292	5.418905558	6.166768461
32.81948292	5.418905558	6.166768461
32.16758258	5.649858306	5.994465648
32.16758258	5.649858306	5.994465648
30.92730771	5.795045838	6.059841253
30.92730771	5.795045838	6.059841253
30.04716221	5.889848829	6.210431202
30.04716221	5.889848829	6.210431202
31.50354407	5.975539404	6.037680546
31.50354407	5.975539404	6.037680546
28.97089221	5.927317784	6.190639473
28.97089221	5.927317784	6.190639473
28.37455637	5.820926455	6.224326877
28.37455637	5.820926455	6.224326877
28.98177963	5.36672418	6.101657197
28.98177963	5.36672418	6.101657197
29.4969783	6.13591597	6.119926378
29.4969783	6.13591597	6.119926378
41.3997877	5.616318892	6.142321165
41.3997877	5.616318892	6.142321165
41.72255676	5.20495401	5.963482807
41.72255676	5.20495401	5.963482807
41.9637644	5.780212874	6.013442265
41.9637644	5.780212874	6.013442265
42.50015425	5.816046287	6.022571069
42.50015425	5.816046287	6.022571069
42.17738519	6.22741117	6.116060916
42.17738519	6.22741117	6.116060916
42.45324187	6.474270185	6.301401483
42.45324187	6.474270185	6.301401483
42.22715728	4.973620301	5.959831966
42.22715728	4.973620301	5.959831966
42.75508068	5.453464017	6.006380895
42.75508068	5.453464017	6.006380895
42.96870147	5.900662313	6.220887605
42.96870147	5.900662313	6.220887605
42.67761966	5.09976757	5.979244664
42.67761966	5.09976757	5.979244664
43.14616688	5.184383596	6.140288873
43.14616688	5.184383596	6.140288873
43.39188576	5.874821408	5.999061624
43.39188576	5.874821408	5.999061624
43.13695933	6.237403679	6.021523574
43.13695933	6.237403679	6.021523574
43.42517485	6.463685588	6.078586614
43.42517485	6.463685588	6.078586614
43.00199056	6.489526493	6.184220797
43.00199056	6.489526493	6.184220797
43.01323558	6.807535068	6.112323482
43.01323558	6.807535068	6.112323482
42.72502006	6.581253159	6.037152604
42.72502006	6.581253159	6.037152604
43.59333225	5.603866408	6.108203652
43.59333225	5.603866408	6.108203652
43.76159011	5.940607773	6.022041074
43.76159011	5.940607773	6.022041074
43.49848076	5.335833747	6.149859269
43.49848076	5.335833747	6.149859269
43.8681851	5.401620112	5.994823887
43.8681851	5.401620112	5.994823887
43.42101974	4.9821373	5.994028141
43.42101974	4.9821373	5.994028141
44.09367556	5.960481462	6.176039904
44.09367556	5.960481462	6.176039904
43.89222908	6.231436462	6.075447775
43.89222908	6.231436462	6.075447775
44.03868033	6.468996177	6.126152701
44.03868033	6.468996177	6.126152701
43.70659488	6.449122489	6.082772936
43.70659488	6.449122489	6.082772936
43.5716261	6.701245302	6.237677647
43.5716261	6.701245302	6.237677647
44.29093436	5.718841808	6.008959803
44.29093436	5.718841808	6.008959803
44.42157333	6.009670497	6.038773725
44.42157333	6.009670497	6.038773725
44.18923828	5.421600835	6.005553699
44.18923828	5.421600835	6.005553699
44.51713605	5.47078987	5.99836614
44.51713605	5.47078987	5.99836614
44.0943868	5.153568174	5.941097379
44.0943868	5.153568174	5.941097379
44.75737967	6.08179365	6.000199389
44.75737967	6.08179365	6.000199389
44.56012088	6.323433304	6.216115459
44.56012088	6.323433304	6.216115459
44.34453065	6.519697636	6.281272364
44.34453065	6.519697636	6.281272364
44.15889645	6.737383663	6.244433949
44.15889645	6.737383663	6.244433949
44.71859913	5.230299572	5.959920274
44.71859913	5.230299572	5.959920274
44.8202952	5.527540546	5.97602401
44.8202952	5.527540546	5.97602401
45.07322601	5.564378295	6.175703721
45.07322601	5.564378295	6.175703721
44.87176294	5.804868593	5.977904872
44.87176294	5.804868593	5.977904872
45.01031049	6.1186314	6.201850203
45.01031049	6.1186314	6.201850203
44.64562609	4.951951235	5.919387957
44.64562609	4.951951235	5.919387957
44.94878524	5.008701911	6.085978315
44.94878524	5.008701911	6.085978315
44.233178	4.856539876	5.905261028
44.233178	4.856539876	5.905261028
44.46336412	4.634942214	6.12989852
44.46336412	4.634942214	6.12989852
43.91212482	4.836559153	6.113498921
43.91212482	4.836559153	6.113498921
45.31231663	5.3510643	6.019785211
45.31231663	5.3510643	6.019785211
45.36378437	5.628392347	6.04513817
45.36378437	5.628392347	6.04513817
45.25264687	5.079595683	6.023300199
45.25264687	5.079595683	6.023300199
45.54320522	5.143609735	6.119682214
45.54320522	5.143609735	6.119682214
45.17967384	4.801247345	6.119076835
45.17967384	4.801247345	6.119076835
45.61081952	5.812394397	6.030607877
45.61081952	5.812394397	6.030607877
45.37172891	6.025708393	6.219282381
45.37172891	6.025708393	6.219282381
45.80914587	4.887923465	6.080680486
45.80914587	4.887923465	6.080680486
45.86881562	5.159392083	5.986956629
45.86881562	5.159392083	5.986956629
46.22710179	5.323238602	6.040397262
46.22710179	5.323238602	6.040397262
45.96116115	5.578924871	6.104759607
45.96116115	5.578924871	6.104759607
45.96910569	5.976240917	6.176254789
45.96910569	5.976240917	6.176254789
45.63147978	4.694686799	5.89686342
45.63147978	4.694686799	5.89686342
45.95709017	4.710469147	5.918113345
45.95709017	4.710469147	5.918113345
45.14110666	4.554861066	5.989666001
45.14110666	4.554861066	5.989666001
45.44496829	4.625754837	6.105692224
45.44496829	4.625754837	6.105692224
45.5929126	4.448300519	5.885221143
45.5929126	4.448300519	5.885221143
46.55336823	4.994390774	6.002736114
46.55336823	4.994390774	6.002736114
46.64571375	5.413923562	6.029540711
46.64571375	5.413923562	6.029540711
46.34821775	4.66557834	6.091443893
46.34821775	4.66557834	6.091443893
45.92857173	4.410434107	5.967664288
45.92857173	4.410434107	5.967664288
46.10623782	4.603670773	5.896069738
46.10623782	4.603670773	5.896069738
47.11074079	5.659506754	5.984437658
47.11074079	5.659506754	5.984437658
46.78447435	5.988354583	6.214584043
46.78447435	5.988354583	6.214584043
46.32203354	6.14944286	6.120332267
46.32203354	6.14944286	6.120332267
44.9004061	4.44192503	5.929358194
44.9004061	4.44192503	5.929358194
47.66050031	5.775941409	6.247149452
47.66050031	5.775941409	6.247149452
43.90607184	6.854689494	6.117761199
43.90607184	6.854689494	6.117761199
43.72537052	6.852699401	6.113115053
43.72537052	6.852699401	6.113115053
43.44395049	6.867262501	6.113152176
43.44395049	6.867262501	6.113152176
43.20171863	6.918477442	6.131154651
43.20171863	6.918477442	6.131154651
43.35546304	7.069931541	6.124154838
43.35546304	7.069931541	6.124154838
48.19837211	5.846494415	6.099740645
48.19837211	5.846494415	6.099740645
48.65129311	5.627860268	6.074256143
48.65129311	5.627860268	6.074256143
14.5325612	5.610153098	6.119655363
14.5325612	5.610153098	6.119655363
13.80709581	5.585597394	6.124859152
13.80709581	5.585597394	6.124859152
16.14911149	5.65537701	6.188434805
16.14911149	5.65537701	6.188434805
15.36124674	5.639965794	6.214405841
15.36124674	5.639965794	6.214405841
12.91639934	5.043594145	6.232511439
12.91639934	5.043594145	6.232511439
12.60935904	4.551132534	6.321830842
12.60935904	4.551132534	6.321830842
13.16784143	5.536782229	6.255038908
13.16784143	5.536782229	6.255038908
12.54921832	5.500647094	6.217371971
12.54921832	5.500647094	6.217371971
13.43991479	6.042650343	6.128163835
13.43991479	6.042650343	6.128163835
12.12927703	4.551418281	6.351798886
12.12927703	4.551418281	6.351798886
12.44085983	4.095091805	6.31538956
12.44085983	4.095091805	6.31538956
12.09155039	3.640952666	6.438766049
12.09155039	3.640952666	6.438766049
12.5716324	3.640666919	6.371274273
12.5716324	3.640666919	6.371274273
12.34454032	5.939694616	6.225041147
12.34454032	5.939694616	6.225041147
12.09309824	5.446506532	6.276136259
12.09309824	5.446506532	6.276136259
11.92043057	4.806957633	6.407012361
11.92043057	4.806957633	6.407012361
11.75193135	4.350916904	6.446548642
11.75193135	4.350916904	6.446548642
11.74141617	5.53245025	6.308897455
11.74141617	5.53245025	6.308897455
11.94609417	5.093402728	6.320238447
11.94609417	5.093402728	6.320238447
12.51472956	6.420866348	6.245064876
12.51472956	6.420866348	6.245064876
12.05860947	6.366725786	6.214736786
12.05860947	6.366725786	6.214736786
13.02785626	6.395721771	6.24571207
13.02785626	6.395721771	6.24571207
12.74192541	6.822752941	6.145440207
12.74192541	6.822752941	6.145440207
11.78016204	3.791560113	6.57956526
11.78016204	3.791560113	6.57956526
11.91093461	3.337135227	6.498223232
11.91093461	3.337135227	6.498223232
11.6827298	4.056191879	6.53881987
11.6827298	4.056191879	6.53881987
11.89727266	6.676485849	6.307504658
11.89727266	6.676485849	6.307504658
11.72708343	6.195314117	6.26625251
11.72708343	6.195314117	6.26625251
11.64106802	5.788774495	6.302249569
11.64106802	5.788774495	6.302249569
12.15303595	7.353836342	6.163100073
12.15303595	7.353836342	6.163100073
12.54771551	7.296370568	6.15793341
12.54771551	7.296370568	6.15793341
12.47195275	7.802309391	6.154531403
12.47195275	7.802309391	6.154531403
11.83212022	7.569435782	6.169756499
11.83212022	7.569435782	6.169756499
11.90788297	7.063496959	6.184918601
11.90788297	7.063496959	6.184918601
11.57635693	6.892085289	6.211477332
11.57635693	6.892085289	6.211477332
11.85693849	3.07918165	6.531760201
11.85693849	3.07918165	6.531760201
11.62804173	2.71205031	6.38816907
11.62804173	2.71205031	6.38816907
17.69115928	5.657220794	6.189259337
17.69115928	5.657220794	6.189259337
16.94241409	5.649116747	6.162202628
16.94241409	5.649116747	6.162202628
19.0668284	5.693835256	6.187310287
19.0668284	5.693835256	6.187310287
18.42524631	5.662113751	6.125975244
18.42524631	5.662113751	6.125975244
19.65755978	5.747025563	6.109023473
19.65755978	5.747025563	6.109023473
19.93207942	5.300611644	6.108202078
19.93207942	5.300611644	6.108202078
20.24730193	5.808322981	6.268620881
20.24730193	5.808322981	6.268620881
20.19967224	4.960662312	6.181713934
20.19967224	4.960662312	6.181713934
11.54302387	2.455215507	6.314987782
11.54302387	2.455215507	6.314987782
11.59801876	2.209042478	6.183366755
11.59801876	2.209042478	6.183366755
11.67842163	1.896189502	5.987672333
11.67842163	1.896189502	5.987672333
4.447871219	45.3108122	7.486238883
4.447871219	45.3108122	7.486238883
4.795992616	45.83854022	7.571492481
4.795992616	45.83854022	7.571492481
54.4660816	0.809996947	6.118429415
54.4660816	0.809996947	6.118429415
54.03237369	1.406943026	6.026004939
54.03237369	1.406943026	6.026004939
53.58843128	1.142803293	6.12482331
53.58843128	1.142803293	6.12482331
54.0657208	0.944654651	6.118164575
54.0657208	0.944654651	6.118164575
55.11608159	-1.425247538	6.271517969
55.11608159	-1.425247538	6.271517969
25.37857958	-5.470126299	5.248077616
25.37857958	-5.470126299	5.248077616
26.2834993	-6.832718303	4.479159925
26.2834993	-6.832718303	4.479159925
26.33817472	-7.399471149	4.340063154
26.33817472	-7.399471149	4.340063154
26.37334865	-8.025194109	3.906521727
26.37334865	-8.025194109	3.906521727
26.91646976	-8.166734128	3.670694828
26.91646976	-8.166734128	3.670694828
45.7510665	4.364639918	5.959223299
45.7510665	4.364639918	5.959223299
33.26090579	14.20283246	6.039581904
33.26090579	14.20283246	6.039581904
32.33921511	13.69148422	6.116070479
32.33921511	13.69148422	6.116070479
32.12485912	14.09438216	6.109267457
32.12485912	14.09438216	6.109267457
31.90469999	13.67175738	6.224736761
31.90469999	13.67175738	6.224736761
32.90475348	13.84401595	6.106038103
32.90475348	13.84401595	6.106038103
32.38668381	14.48620902	6.035117801
32.38668381	14.48620902	6.035117801
31.95216869	14.46648218	6.306938736
31.95216869	14.46648218	6.306938736
32.91552655	14.47292551	6.010309429
32.91552655	14.47292551	6.010309429
32.74283612	14.84502553	6.139234417
32.74283612	14.84502553	6.139234417
20.15712273	8.922668592	6.029624093
20.15712273	8.922668592	6.029624093
19.52608067	8.928658379	6.127292135
19.52608067	8.928658379	6.127292135
19.19789167	9.481356759	6.11776773
19.19789167	9.481356759	6.11776773
18.89801515	8.940348807	6.029213932
18.89801515	8.940348807	6.029213932
18.25725072	8.942503972	6.156880165
18.25725072	8.942503972	6.156880165
20.77437037	8.921674201	6.051473045
20.77437037	8.921674201	6.051473045
20.44320484	9.46867194	6.080726962
20.44320484	9.46867194	6.080726962
21.06992879	8.506318122	6.11202707
21.06992879	8.506318122	6.11202707
21.3560109	9.052321471	6.038327619
21.3560109	9.052321471	6.038327619
20.81987076	8.179259782	6.121369845
20.81987076	8.179259782	6.121369845
21.40151128	8.309907051	6.322505768
21.40151128	8.309907051	6.322505768
20.74462558	9.996770083	6.115740341
20.74462558	9.996770083	6.115740341
20.12737794	9.997764474	5.998136456
20.12737794	9.997764474	5.998136456
19.501919	10.02608085	5.987834848
19.501919	10.02608085	5.987834848
18.87385348	10.03777127	5.964086372
18.87385348	10.03777127	5.964086372
19.80333974	10.55417899	5.963221428
19.80333974	10.55417899	5.963221428
21.3700076	10.0032016	5.972581556
21.3700076	10.0032016	5.972581556
21.0541807	10.53229413	5.923667266
21.0541807	10.53229413	5.923667266
21.65148239	9.4709118	6.116465925
21.65148239	9.4709118	6.116465925
21.96103751	10.00643585	6.019365727
21.96103751	10.00643585	6.019365727
21.94704081	9.055555721	6.24739152
21.94704081	9.055555721	6.24739152
17.91635128	9.492830186	5.67777489
17.91635128	9.492830186	5.67777489
17.60377586	8.942286972	6.168008678
17.60377586	8.942286972	6.168008678
18.24863809	10.07103417	6.162418097
18.24863809	10.07103417	6.162418097
17.59516323	10.07081717	6.076186239
17.59516323	10.07081717	6.076186239
18.55266542	10.61575826	5.872934295
18.55266542	10.61575826	5.872934295
21.32896167	11.06839913	5.927882585
21.32896167	11.06839913	5.927882585
20.70357965	11.06196762	6.120464419
20.70357965	11.06196762	6.120464419
20.05894744	11.04153109	6.034388268
20.05894744	11.04153109	6.034388268
19.4334885	11.06984746	5.936061344
19.4334885	11.06984746	5.936061344
22.53732548	9.957520936	6.062064961
22.53732548	9.957520936	6.062064961
22.25585068	10.48981074	6.005604389
22.25585068	10.48981074	6.005604389
22.63214075	11.03541846	6.100224849
22.63214075	11.03541846	6.100224849
22.05585279	11.08433337	5.981892985
22.05585279	11.08433337	5.981892985
22.79071033	9.416125985	6.170154866
22.79071033	9.416125985	6.170154866
23.0855235	9.899500872	6.028417197
23.0855235	9.899500872	6.028417197
22.24339537	8.538826111	6.130904382
22.24339537	8.538826111	6.130904382
22.53886687	8.95741644	5.986297589
22.53886687	8.95741644	5.986297589
23.08706489	8.899396376	6.087549798
23.08706489	8.899396376	6.087549798
23.28764315	10.31620642	6.138726063
23.28764315	10.31620642	6.138726063
23.18287047	10.94348051	6.018844758
23.18287047	10.94348051	6.018844758
21.94337181	8.327885693	6.030829128
21.94337181	8.327885693	6.030829128
23.3675382	8.444911198	6.136093989
23.3675382	8.444911198	6.136093989
23.74700752	8.13402195	6.169175043
23.74700752	8.13402195	6.169175043
16.93671959	8.936820552	6.094208025
16.93671959	8.936820552	6.094208025
17.24515446	10.64594004	6.00736668
17.24515446	10.64594004	6.00736668
16.91286765	10.06773606	5.96487357
16.91286765	10.06773606	5.96487357
16.22921996	10.05102013	6.085856403
16.22921996	10.05102013	6.085856403
16.57922872	9.475897259	5.991402491
16.57922872	9.475897259	5.991402491
16.25307189	8.920104626	6.042791101
16.25307189	8.920104626	6.042791101
17.55715472	11.01516756	5.928722312
17.55715472	11.01516756	5.928722312
16.87485915	11.01208645	5.928966473
16.87485915	11.01208645	5.928966473
18.75799377	11.07589513	5.878997248
18.75799377	11.07589513	5.878997248
18.13277838	11.10915803	6.114448647
18.13277838	11.10915803	6.114448647
15.8270066	10.5785193	5.797636862
15.8270066	10.5785193	5.797636862
15.49336767	9.986680498	5.886215369
15.49336767	9.986680498	5.886215369
16.20579871	11.05912688	6.059930389
16.20579871	11.05912688	6.059930389
15.46994642	10.99478725	5.983775548
15.46994642	10.99478725	5.983775548
14.78404979	9.98511689	6.094123689
14.78404979	9.98511689	6.094123689
15.18626315	9.457617725	5.869140108
15.18626315	9.457617725	5.869140108
14.81474712	8.929115629	6.15330672
14.81474712	8.929115629	6.15330672
15.524065	8.930679238	6.068712015
15.524065	8.930679238	6.068712015
14.39857351	10.49136402	5.972461216
14.39857351	10.49136402	5.972461216
14.09146899	9.962301245	6.01421369
14.09146899	9.962301245	6.01421369
14.60991973	10.98754487	5.930101456
14.60991973	10.98754487	5.930101456
13.91733894	10.96472922	5.953091551
13.91733894	10.96472922	5.953091551
13.43755135	9.969325109	6.071044183
13.43755135	9.969325109	6.071044183
13.82302763	9.463077981	6.029283319
13.82302763	9.463077981	6.029283319
13.47065738	8.983450663	6.077475565
13.47065738	8.983450663	6.077475565
14.12457502	8.976426798	6.061071799
14.12457502	8.976426798	6.061071799
13.0884503	10.50928548	6.034544819
13.0884503	10.50928548	6.034544819
12.82000894	10.01006221	5.912140799
